대분류,중분류,세분류,면적,비고,Univ_SGG1,Univ_SGG2,Univ_Name,AreaFactor,DensityFactor,CapacityFactor,용량(kW),연간발전량(kWh)
건물,평면,NA,129.4369825,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,4.734255693,5536.522663
주차장,노외,NA,1335.211538,NA,안산시,단원구,신안산대학교,50,10,0.1335,66.76057692,78073.82428
건물,평면,NA,3818.916961,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,139.679781,163349.9166
주차장,노외,NA,1525.759293,NA,안산시,단원구,신안산대학교,50,10,0.1335,76.28796464,89215.72312
주차장,노외,NA,767.1786761,NA,안산시,단원구,신안산대학교,50,10,0.1335,38.35893381,44859.23873
주차장,노외,NA,1443.931867,NA,안산시,단원구,신안산대학교,50,10,0.1335,72.19659337,84431.02809
주차장,노외,NA,967.3257033,NA,안산시,단원구,신안산대학교,50,10,0.1335,48.36628517,56562.43585
주차장,노외,NA,376.0286044,NA,안산시,단원구,신안산대학교,50,10,0.1335,18.80143022,21987.52059
주차장,노외,NA,992.2792068,NA,안산시,단원구,신안산대학교,50,10,0.1335,49.61396034,58021.54206
주차장,노외,NA,263.0225023,NA,안산시,단원구,신안산대학교,50,10,0.1335,13.15112511,15379.71477
주차장,노외,NA,139.8570855,NA,안산시,단원구,신안산대학교,50,10,0.1335,6.992854273,8177.863359
주차장,노외,NA,678.9025615,NA,안산시,단원구,신안산대학교,50,10,0.1335,33.94512807,39697.46948
건물,경사,NA,324.8097718,NA,안산시,단원구,신안산대학교,16.47,6.6,0.1335,8.105480215,9479.034893
건물,경사,NA,339.7235312,NA,안산시,단원구,신안산대학교,16.47,6.6,0.1335,8.477646301,9914.268243
건물,경사,NA,147.9931822,NA,안산시,단원구,신안산대학교,16.47,6.6,0.1335,3.693102592,4318.935757
건물,경사,NA,308.8799282,NA,안산시,단원구,신안산대학교,16.47,6.6,0.1335,7.707958207,9014.148805
건물,평면,NA,376.9402195,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,13.78687409,16123.19777
주차장,노외,NA,75.58599365,NA,안산시,단원구,신안산대학교,50,10,0.1335,3.779299683,4419.739807
주차장,노외,NA,68.73880596,NA,안산시,단원구,신안산대학교,50,10,0.1335,3.436940298,4019.364201
건물,평면,NA,458.6238887,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,16.77451617,19617.12568
건물,평면,NA,1966.423668,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,71.92343538,84111.58075
건물,평면,NA,456.7562237,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,16.70620491,19537.23839
건물,경사,NA,188.3958684,NA,안산시,단원구,신안산대학교,16.47,6.6,0.1335,4.701333263,5498.021197
건물,평면,NA,583.7703094,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,21.35184132,24970.12435
건물,평면,NA,568.776356,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,20.80342611,24328.7747
건물,경사,NA,425.5515644,NA,안산시,단원구,신안산대학교,16.47,6.6,0.1335,10.61944586,12419.01715
주차장,노외,NA,166.9215432,NA,안산시,단원구,신안산대학교,50,10,0.1335,8.34607716,9760.403396
주차장,노외,NA,54.46811072,NA,안산시,단원구,신안산대학교,50,10,0.1335,2.723405536,3184.913838
건물,경사,NA,149.2020304,NA,안산시,단원구,신안산대학교,16.47,6.6,0.1335,3.72326885,4354.213989
건물,평면,NA,129.1691275,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,4.724458695,5525.065465
유휴부지,나지,NA,1491.401154,NA,안산시,단원구,신안산대학교,50,10,0.1335,74.5700577,87206.69968
유휴부지,나지,NA,3340.172135,NA,안산시,단원구,신안산대학교,50,10,0.1335,167.0086068,195309.8853
주차장,노외,NA,135.6701873,NA,안산시,단원구,신안산대학교,50,10,0.1335,6.783509366,7933.042863
건물,평면,NA,59.92776214,NA,안산시,단원구,신안산대학교,24.14,6.6,0.1335,2.1919033,2563.343233
건물,평면,NA,2666.679821,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,97.53583466,120899.5685
건물,경사,NA,1471.579989,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,36.72260971,45519.14365
건물,평면,NA,925.4700156,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,33.84976693,41958.1401
건물,경사,NA,421.0815879,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,10.50789962,13024.9619
건물,평면,NA,2874.168358,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,105.1248851,130306.5001
건물,평면,NA,3895.650622,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,142.4863728,176617.5585
건물,평면,NA,621.9639895,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,22.7488041,28198.05263
건물,평면,NA,1278.448237,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,46.76021278,57961.15415
건물,평면,NA,318.7595375,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,11.65887157,14451.63766
주차장,노외,NA,117.7262207,NA,안성시,대덕면,중앙대학교,50,10,0.1415,5.886311036,7296.317981
주차장,노외,NA,137.6252827,NA,안성시,대덕면,중앙대학교,50,10,0.1415,6.881264137,8529.602148
주차장,노외,NA,111.9046647,NA,안성시,대덕면,중앙대학교,50,10,0.1415,5.595233233,6935.515402
주차장,노외,NA,47.89422627,NA,안성시,대덕면,중앙대학교,50,10,0.1415,2.394711313,2968.340461
주차장,노외,NA,62.15061402,NA,안성시,대덕면,중앙대학교,50,10,0.1415,3.107530701,3851.908605
건물,경사,NA,633.0490278,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,15.79745074,19581.57209
건물,경사,NA,213.4608939,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,5.326819579,6602.80594
건물,평면,NA,917.4214,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,33.55538272,41593.2391
건물,평면,NA,2703.848836,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,98.89531955,122584.7044
건물,평면,NA,627.8718923,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,22.96489012,28465.8999
건물,복합,NA,5454.657531,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,136.1184993,168724.3246
건물,평면,NA,1440.173601,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,52.6754405,65293.31551
건물,평면,NA,617.2820066,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,22.57755703,27985.78504
건물,평면,NA,1028.942779,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,37.63436165,46649.29663
건물,경사,NA,2167.609448,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,54.0917085,67048.83635
건물,경사,NA,1215.494171,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,30.33210455,37597.85687
건물,경사,NA,2000.714841,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,49.92692944,61886.42612
건물,평면,NA,3057.676455,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,111.8368327,138626.2277
건물,평면,NA,920.3382441,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,33.6620685,41725.48039
건물,평면,NA,1622.084559,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,59.3289716,73540.63346
건물,경사,NA,459.3374848,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,11.46255814,14208.29932
건물,경사,NA,478.7348478,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,11.94661052,14808.3016
주차장,노외,NA,329.6857809,NA,안성시,대덕면,중앙대학교,50,10,0.1415,16.48428905,20432.93565
주차장,노외,NA,299.360712,NA,안성시,대덕면,중앙대학교,50,10,0.1415,14.9680356,18553.47885
주차장,노외,NA,81.57354448,NA,안성시,대덕면,중앙대학교,50,10,0.1415,4.078677224,5055.683566
주차장,노외,NA,62.29428815,NA,안성시,대덕면,중앙대학교,50,10,0.1415,3.114714408,3860.813097
주차장,노외,NA,317.2190053,NA,안성시,대덕면,중앙대학교,50,10,0.1415,15.86095027,19660.28229
주차장,노외,NA,180.2709639,NA,안성시,대덕면,중앙대학교,50,10,0.1415,9.013548194,11172.65353
주차장,노외,NA,331.6226097,NA,안성시,대덕면,중앙대학교,50,10,0.1415,16.58113048,20552.97448
주차장,노외,NA,165.0836505,NA,안성시,대덕면,중앙대학교,50,10,0.1415,8.254182527,10231.38941
건물,경사,NA,760.5616859,NA,안성시,대덕면,중앙대학교,16.47,6.6,0.1415,18.97947116,23525.81368
주차장,노외,NA,338.1871947,NA,안성시,대덕면,중앙대학교,50,10,0.1415,16.90935974,20959.82777
주차장,노외,NA,136.1265191,NA,안성시,대덕면,중앙대학교,50,10,0.1415,6.806325953,8436.713272
주차장,노외,NA,206.5819264,NA,안성시,대덕면,중앙대학교,50,10,0.1415,10.32909632,12803.32805
주차장,노외,NA,185.3498221,NA,안성시,대덕면,중앙대학교,50,10,0.1415,9.267491104,11487.42592
주차장,노외,NA,134.4348703,NA,안성시,대덕면,중앙대학교,50,10,0.1415,6.721743517,8331.869959
건물,평면,NA,538.7964924,NA,안성시,대덕면,중앙대학교,24.14,6.6,0.1415,19.70688989,24427.47829
주차장,노외,NA,496.7855578,NA,안성시,대덕면,중앙대학교,50,10,0.1415,24.83927789,30789.27852
주차장,노외,NA,313.0643114,NA,안성시,대덕면,중앙대학교,50,10,0.1415,15.65321557,19402.78683
주차장,노외,NA,374.3322123,NA,안성시,대덕면,중앙대학교,50,10,0.1415,18.71661061,23199.98752
